"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0097060","synaptic membrane","3/218","49/2522",0.810153030075125,0.971230382363079,0.971230382363079,"nAChRbeta3/inaE/Dap160",3
"GO:0098796","membrane protein complex","14/218","195/2522",0.811748094960687,0.971230382363079,0.971230382363079,"PIG-T/Elk/nAChRbeta3/Zyx/Ca-alpha1D/MCU/Membrin/baz/Vps39/cm/ND-AGGG/Shaw/Syx16/CG5498",14
"GO:0098791","Golgi subcompartment","6/218","91/2522",0.813519035554543,0.971230382363079,0.971230382363079,"scat/comt/Syx16/Rab19/Pgant3/cbs",6
"GO:0031253","cell projection membrane","2/218","35/2522",0.819851825243921,0.971230382363079,0.971230382363079,"dpr20/Shaw",2
"GO:0045211","postsynaptic membrane","2/218","35/2522",0.819851825243921,0.971230382363079,0.971230382363079,"nAChRbeta3/inaE",2
"GO:0005924","cell-substrate adherens junction","1/218","20/2522",0.837207167846883,0.971230382363079,0.971230382363079,"Zyx",1
"GO:0030055","cell-substrate junction","1/218","20/2522",0.837207167846883,0.971230382363079,0.971230382363079,"Zyx",1
"GO:0044446","intracellular organelle part","36/218","474/2522",0.839560751090267,0.971230382363079,0.971230382363079,"rho-5/DCX-EMAP/Grip91/PIG-T/l(2)gl/Hmgcr/Kmn1/Zyx/mino/Rint1/Klp68D/MCU/scat/comt/Membrin/olf413/Dhap-at/CG6903/mRpL54/dia/Vps39/mRpL24/ND-AGGG/GCS1/VGlut/Syx16/Cnb/CG5027/Rab19/Coq4/Pgant3/CG42319/Cog3/CG5498/cbs/CG5235",36
"GO:0044431","Golgi apparatus part","7/218","110/2522",0.853400580181495,0.971230382363079,0.971230382363079,"scat/comt/Syx16/Rab19/Pgant3/Cog3/cbs",7
"GO:0043195","terminal bouton","2/218","38/2522",0.854021668536608,0.971230382363079,0.971230382363079,"comt/Pldn",2
"GO:0044440","endosomal part","2/218","38/2522",0.854021668536608,0.971230382363079,0.971230382363079,"Membrin/CG5498",2
"GO:0048786","presynaptic active zone","1/218","22/2522",0.864344847867421,0.971230382363079,0.971230382363079,"Rbp",1
"GO:0044422","organelle part","37/218","494/2522",0.866751675242638,0.971230382363079,0.971230382363079,"rho-5/DCX-EMAP/Grip91/PIG-T/l(2)gl/Hmgcr/Kmn1/Zyx/mino/Rint1/Klp68D/MCU/scat/comt/Membrin/olf413/Dhap-at/CG6903/mRpL54/dia/Vps39/mRpL24/ND-AGGG/GCS1/VGlut/Syx16/Cnb/dysc/CG5027/Rab19/Coq4/Pgant3/CG42319/Cog3/CG5498/cbs/CG5235",37
"GO:0150034","distal axon","3/218","55/2522",0.867772271915473,0.971230382363079,0.971230382363079,"comt/robo1/Pldn",3
"GO:0033267","axon part","3/218","56/2522",0.875722117442694,0.971230382363079,0.971230382363079,"comt/robo1/Pldn",3
"GO:0005798","Golgi-associated vesicle","1/218","23/2522",0.876173977133382,0.971230382363079,0.971230382363079,"Membrin",1
"GO:0044391","ribosomal subunit","2/218","41/2522",0.882201466346871,0.971230382363079,0.971230382363079,"mRpL54/mRpL24",2
"GO:0000313","organellar ribosome","2/218","42/2522",0.890422333609835,0.971230382363079,0.971230382363079,"mRpL54/mRpL24",2
"GO:0005761","mitochondrial ribosome","2/218","42/2522",0.890422333609835,0.971230382363079,0.971230382363079,"mRpL54/mRpL24",2
"GO:0005739","mitochondrion","13/218","198/2522",0.891446011463185,0.971230382363079,0.971230382363079,"Fpgs/CG4592/mino/MCU/mRpL54/mRpL24/ND-AGGG/Kyat/CG8080/Coq4/CG10361/CG17221/Ide",13
"GO:0005874","microtubule","1/218","25/2522",0.896839517135603,0.971230382363079,0.971230382363079,"Klp68D",1
"GO:0016028","rhabdomere","1/218","25/2522",0.896839517135603,0.971230382363079,0.971230382363079,"Rh5",1
"GO:0005840","ribosome","2/218","43/2522",0.898110235127348,0.971230382363079,0.971230382363079,"mRpL54/mRpL24",2
"GO:0019898","extrinsic component of membrane","2/218","43/2522",0.898110235127348,0.971230382363079,0.971230382363079,"CG11975/Pldn",2
"GO:0043679","axon terminus","2/218","43/2522",0.898110235127348,0.971230382363079,0.971230382363079,"comt/Pldn",2
"GO:0044463","cell projection part","9/218","146/2522",0.899249058865857,0.971230382363079,0.971230382363079,"DCX-EMAP/mAChR-B/ATP8B/comt/dpr20/robo1/Shaw/Pldn/dysc",9
"GO:0120038","plasma membrane bounded cell projection part","9/218","146/2522",0.899249058865857,0.971230382363079,0.971230382363079,"DCX-EMAP/mAChR-B/ATP8B/comt/dpr20/robo1/Shaw/Pldn/dysc",9
"GO:0120025","plasma membrane bounded cell projection","16/218","240/2522",0.900870668931339,0.971230382363079,0.971230382363079,"DCX-EMAP/mAChR-B/nAChRbeta3/Aplip1/ATP8B/wkd/comt/dpr20/CG13999/robo1/dia/GluClalpha/Rh5/Shaw/Pldn/dysc",16
"GO:0042995","cell projection","16/218","241/2522",0.904299278445392,0.971230382363079,0.971230382363079,"DCX-EMAP/mAChR-B/nAChRbeta3/Aplip1/ATP8B/wkd/comt/dpr20/CG13999/robo1/dia/GluClalpha/Rh5/Shaw/Pldn/dysc",16
"GO:0044306","neuron projection terminus","2/218","44/2522",0.905295371307141,0.971230382363079,0.971230382363079,"comt/Pldn",2
"GO:0044429","mitochondrial part","6/218","106/2522",0.908945683594675,0.971230382363079,0.971230382363079,"mino/MCU/mRpL54/mRpL24/ND-AGGG/Coq4",6
"GO:0098797","plasma membrane protein complex","6/218","106/2522",0.908945683594675,0.971230382363079,0.971230382363079,"Elk/nAChRbeta3/Zyx/Ca-alpha1D/baz/Shaw",6
"GO:0043005","neuron projection","12/218","190/2522",0.911673802312513,0.971230382363079,0.971230382363079,"DCX-EMAP/mAChR-B/nAChRbeta3/Aplip1/ATP8B/comt/dpr20/robo1/GluClalpha/Shaw/Pldn/dysc",12
"GO:0030135","coated vesicle","1/218","29/2522",0.928432379637705,0.977908864277592,0.977908864277592,"Membrin",1
"GO:0000139","Golgi membrane","2/218","48/2522",0.92956959404132,0.977908864277592,0.977908864277592,"Syx16/Rab19",2
"GO:0030176","integral component of endoplasmic reticulum membrane","1/218","30/2522",0.934690599147926,0.977908864277592,0.977908864277592,"PIG-T",1
"GO:0043235","receptor complex","2/218","51/2522",0.943794317018891,0.977908864277592,0.977908864277592,"nAChRbeta3/htl",2
"GO:1990904","ribonucleoprotein complex","2/218","51/2522",0.943794317018891,0.977908864277592,0.977908864277592,"mRpL54/mRpL24",2
"GO:0031227","intrinsic component of endoplasmic reticulum membrane","1/218","32/2522",0.945619420645785,0.977908864277592,0.977908864277592,"PIG-T",1
"GO:0098802","plasma membrane receptor complex","1/218","34/2522",0.954726398101704,0.980991433059606,0.980991433059607,"nAChRbeta3",1
"GO:0005769","early endosome","1/218","35/2522",0.958693297303404,0.980991433059606,0.980991433059607,"CG5734",1
"GO:0030424","axon","5/218","107/2522",0.962482160737727,0.980991433059606,0.980991433059607,"Aplip1/comt/robo1/Shaw/Pldn",5
"GO:0005759","mitochondrial matrix","2/218","60/2522",0.971874242399178,0.9858245903762,0.9858245903762,"mRpL54/mRpL24",2
"GO:0031974","membrane-enclosed lumen","2/218","77/2522",0.992768498506961,0.992768498506961,0.992768498506961,"mRpL54/mRpL24",2
"GO:0043233","organelle lumen","2/218","77/2522",0.992768498506961,0.992768498506961,0.992768498506961,"mRpL54/mRpL24",2
"GO:0070013","intracellular organelle lumen","2/218","77/2522",0.992768498506961,0.992768498506961,0.992768498506961,"mRpL54/mRpL24",2
