"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019005","SCF ubiquitin ligase complex","1/203","20/2522",0.814547059005318,0.9639943905985,0.9639943905985,"CG6758",1
"GO:0030658","transport vesicle membrane","1/203","20/2522",0.814547059005318,0.9639943905985,0.9639943905985,"Vti1a",1
"GO:0043195","terminal bouton","2/203","38/2522",0.823835731791089,0.9639943905985,0.9639943905985,"Burs/gukh",2
"GO:0044433","cytoplasmic vesicle part","4/203","70/2522",0.828560370765738,0.9639943905985,0.9639943905985,"Sara/Vti1a/SIDL/uif",4
"GO:0005694","chromosome","1/203","21/2522",0.829593800420953,0.9639943905985,0.9639943905985,"Kmn1",1
"GO:0044430","cytoskeletal part","6/203","100/2522",0.830045515251203,0.9639943905985,0.9639943905985,"Sep5/Blos2/Klp98A/Grip163/tau/shot",6
"GO:0044456","synapse part","8/203","129/2522",0.830556197298844,0.9639943905985,0.9639943905985,"na/stnA/nAChRalpha7/Burs/Git/ICA69/Rim/gukh",8
"GO:0044422","organelle part","35/203","494/2522",0.833968912873821,0.9639943905985,0.9639943905985,"Sep5/Slc25A46a/Blos2/Klp98A/MRP/PIG-F/Grip163/Ranbp16/Sara/mRpL38/ICA69/CG32581/Pex11/fws/CG7990/Pi3K59F/CG33110/CG8199/frc/Efr/mRpS2/PIG-G/Pgant6/Sec71/mRpS34/CG33635/tau/Vti1a/shot/mRpS33/mRpL33/SIDL/Kmn1/Syx17/uif",35
"GO:0030133","transport vesicle","3/203","56/2522",0.841932220160154,0.9639943905985,0.9639943905985,"stnA/Rim/Vti1a",3
"GO:0031985","Golgi cisterna","1/203","22/2522",0.843425251246442,0.9639943905985,0.9639943905985,"frc",1
"GO:0044445","cytosolic part","1/203","22/2522",0.843425251246442,0.9639943905985,0.9639943905985,"Blos2",1
"GO:0005798","Golgi-associated vesicle","1/203","23/2522",0.856139120845231,0.9639943905985,0.9639943905985,"Vti1a",1
"GO:0005802","trans-Golgi network","1/203","23/2522",0.856139120845231,0.9639943905985,0.9639943905985,"Sec71",1
"GO:0009898","cytoplasmic side of plasma membrane","1/203","23/2522",0.856139120845231,0.9639943905985,0.9639943905985,"baz",1
"GO:0008021","synaptic vesicle","2/203","42/2522",0.864406335738198,0.9639943905985,0.9639943905985,"stnA/Rim",2
"GO:0034703","cation channel complex","2/203","43/2522",0.873121986880778,0.9639943905985,0.9639943905985,"Elk/Shawl",2
"GO:0045202","synapse","10/203","166/2522",0.875829703269505,0.9639943905985,0.9639943905985,"na/stnA/nAChRalpha7/Rab39/aru/Burs/Git/ICA69/Rim/gukh",10
"GO:0005813","centrosome","1/203","25/2522",0.878566477391948,0.9639943905985,0.9639943905985,"Grip163",1
"GO:0070382","exocytic vesicle","2/203","44/2522",0.881321653528432,0.9639943905985,0.9639943905985,"stnA/Rim",2
"GO:0034702","ion channel complex","3/203","62/2522",0.887945631545801,0.9639943905985,0.9639943905985,"nAChRalpha7/Elk/Shawl",3
"GO:0120025","plasma membrane bounded cell projection","15/203","240/2522",0.888271959145564,0.9639943905985,0.9639943905985,"robo2/na/nAChRalpha7/DIP-gamma/boi/Burs/ReepB/dpr7/gukh/Shawl/tau/Pdfr/shot/dpr1/Dscam4",15
"GO:0098562","cytoplasmic side of membrane","1/203","26/2522",0.888438726126203,0.9639943905985,0.9639943905985,"baz",1
"GO:0042995","cell projection","15/203","241/2522",0.891877345533254,0.9639943905985,0.9639943905985,"robo2/na/nAChRalpha7/DIP-gamma/boi/Burs/ReepB/dpr7/gukh/Shawl/tau/Pdfr/shot/dpr1/Dscam4",15
"GO:0098794","postsynapse","2/203","46/2522",0.896276600617473,0.9639943905985,0.9639943905985,"nAChRalpha7/ICA69",2
"GO:0031461","cullin-RING ubiquitin ligase complex","1/203","27/2522",0.897512018833087,0.9639943905985,0.9639943905985,"CG6758",1
"GO:0055037","recycling endosome","1/203","27/2522",0.897512018833087,0.9639943905985,0.9639943905985,"CG3309",1
"GO:0030135","coated vesicle","1/203","29/2522",0.913514033770188,0.969330637106508,0.969330637106508,"Vti1a",1
"GO:0097060","synaptic membrane","2/203","49/2522",0.915463839388718,0.969330637106508,0.969330637106508,"nAChRalpha7/gukh",2
"GO:0030659","cytoplasmic vesicle membrane","1/203","30/2522",0.920556412889583,0.969330637106508,0.969330637106508,"Vti1a",1
"GO:0031967","organelle envelope","2/203","51/2522",0.92635538718553,0.969330637106508,0.969330637106508,"Slc25A46a/Ranbp16",2
"GO:0031975","envelope","2/203","51/2522",0.92635538718553,0.969330637106508,0.969330637106508,"Slc25A46a/Ranbp16",2
"GO:0099503","secretory vesicle","2/203","53/2522",0.935918638754087,0.974315300856819,0.974315300856819,"stnA/Rim",2
"GO:0012506","vesicle membrane","1/203","34/2522",0.943459839129285,0.976948364697379,0.976948364697379,"Vti1a",1
"GO:0045211","postsynaptic membrane","1/203","35/2522",0.948073043573318,0.976948364697379,0.976948364697379,"nAChRalpha7",1
"GO:0015629","actin cytoskeleton","1/203","37/2522",0.956205661614731,0.980352269231265,0.980352269231265,"ClC-a",1
"GO:0031594","neuromuscular junction","1/203","42/2522",0.971410369567902,0.984461003031151,0.984461003031151,"ICA69",1
"GO:0031966","mitochondrial membrane","1/203","42/2522",0.971410369567902,0.984461003031151,0.984461003031151,"Slc25A46a",1
"GO:0005740","mitochondrial envelope","1/203","46/2522",0.97968764982812,0.984461003031151,0.984461003031151,"Slc25A46a",1
"GO:0005739","mitochondrion","9/203","198/2522",0.984427246131673,0.984461003031151,0.984461003031151,"Slc25A46a/CG42380/GatB/mRpL38/CG8199/mRpS2/mRpS34/mRpS33/mRpL33",9
"GO:0005829","cytosol","7/203","165/2522",0.984461003031151,0.984461003031151,0.984461003031151,"Blos2/dnc/CG12896/hppy/Atg1/Gad1/Ubr3",7
